iteration_num,times_tried,ocid_code,date_error,time_error,error_message
50699,1,ocds-5wno2w-CE-20190001544234-372536,22/11/2022,15:53:16,Status Conection ERROR !!
50749,1,ocds-5wno2w-CE-20190001543967-2797,22/11/2022,15:54:24,Status Conection ERROR !!
50799,1,ocds-5wno2w-CE-20190001543402-414951,22/11/2022,15:55:33,Status Conection ERROR !!
50849,1,ocds-5wno2w-CE-20190001545239-24882,22/11/2022,15:56:43,Status Conection ERROR !!
50899,1,ocds-5wno2w-CE-20190001545271-24882,22/11/2022,15:57:54,Status Conection ERROR !!
50947,1,ocds-5wno2w-CE-20190001543928-485352,22/11/2022,15:58:35,Status Conection ERROR !!
50947,2,ocds-5wno2w-CE-20190001543928-485352,22/11/2022,15:59:16,Status Conection ERROR !!
50955,1,ocds-5wno2w-CE-20190001543921-537258,22/11/2022,16:00:17,Status Conection ERROR !!
50997,1,ocds-5wno2w-CE-20190001543005-544879,22/11/2022,16:00:55,Status Conection ERROR !!
50997,2,ocds-5wno2w-CE-20190001543005-544879,22/11/2022,16:01:35,Status Conection ERROR !!
51024,1,ocds-5wno2w-CE-20190001542749-362824,22/11/2022,16:02:43,Status Conection ERROR !!
51049,1,ocds-5wno2w-CE-20190001543704-63987,22/11/2022,16:03:50,Status Conection ERROR !!
51099,1,ocds-5wno2w-CE-20190001543045-362824,22/11/2022,16:04:58,Status Conection ERROR !!
51154,1,ocds-5wno2w-CE-20190001543898-333509,22/11/2022,16:06:11,Status Conection ERROR !!
51199,1,ocds-5wno2w-CE-20190001542518-355692,22/11/2022,16:07:27,Status Conection ERROR !!
51249,1,ocds-5wno2w-CE-20190001544169-20291,22/11/2022,16:08:39,Status Conection ERROR !!
51299,1,ocds-5wno2w-CE-20190001542724-362824,22/11/2022,16:09:51,Status Conection ERROR !!
51349,1,ocds-5wno2w-CE-20190001544638-569384,22/11/2022,16:11:00,Status Conection ERROR !!
51403,1,ocds-5wno2w-CE-20190001544565-102065,22/11/2022,16:12:09,Status Conection ERROR !!
51433,1,ocds-5wno2w-CE-20190001544361-122588,22/11/2022,16:12:46,Status Conection ERROR !!
51433,2,ocds-5wno2w-CE-20190001544361-122588,22/11/2022,16:13:26,Status Conection ERROR !!
51471,1,ocds-5wno2w-CE-20190001543107-362824,22/11/2022,16:14:33,Status Conection ERROR !!
51499,1,ocds-5wno2w-CE-20190001543547-362824,22/11/2022,16:15:39,Status Conection ERROR !!
51549,1,ocds-5wno2w-CE-20190001545022-24882,22/11/2022,16:16:48,Status Conection ERROR !!
51597,1,ocds-5wno2w-CE-20190001543807-16346,22/11/2022,16:17:27,Status Conection ERROR !!
51597,2,ocds-5wno2w-CE-20190001543807-16346,22/11/2022,16:18:08,Status Conection ERROR !!
51603,1,ocds-5wno2w-CE-20190001542994-362824,22/11/2022,16:19:12,Status Conection ERROR !!
51646,1,ocds-5wno2w-CE-20190001543955-2797,22/11/2022,16:19:49,Status Conection ERROR !!
51646,2,ocds-5wno2w-CE-20190001543955-2797,22/11/2022,16:20:31,Status Conection ERROR !!
51673,1,ocds-5wno2w-CE-20190001544176-20291,22/11/2022,16:21:39,Status Conection ERROR !!
51699,1,ocds-5wno2w-CE-20190001543288-32457,22/11/2022,16:22:44,Status Conection ERROR !!
51749,1,ocds-5wno2w-CE-20190001544590-54651,22/11/2022,16:23:58,Status Conection ERROR !!
51799,1,ocds-5wno2w-CE-20190001544888-868544,22/11/2022,16:25:08,Status Conection ERROR !!
51815,1,ocds-5wno2w-CE-20190001544181-99129,22/11/2022,16:25:40,Status Conection ERROR !!
51815,2,ocds-5wno2w-CE-20190001544181-99129,22/11/2022,16:26:21,Status Conection ERROR !!
51861,1,ocds-5wno2w-CE-20190001542560-54082,22/11/2022,16:27:28,Status Conection ERROR !!
51899,1,ocds-5wno2w-CE-20190001542530-355692,22/11/2022,16:28:40,Status Conection ERROR !!
51949,1,ocds-5wno2w-SIE-UTA-004-2019-3205,22/11/2022,16:29:49,Status Conection ERROR !!
52000,1,ocds-5wno2w-CE-20190001542974-362824,22/11/2022,16:31:02,Status Conection ERROR !!
52049,1,ocds-5wno2w-CE-20190001544750-2732,22/11/2022,16:32:11,Status Conection ERROR !!
52099,1,ocds-5wno2w-CE-20190001543213-80758,22/11/2022,16:33:26,Status Conection ERROR !!
52149,1,ocds-5wno2w-CE-20190001545382-71391,22/11/2022,16:34:37,Status Conection ERROR !!
52199,1,ocds-5wno2w-CE-20190001545650-34898,22/11/2022,16:35:46,Status Conection ERROR !!
52249,1,ocds-5wno2w-CE-20190001545673-548866,22/11/2022,16:36:56,Status Conection ERROR !!
52278,1,ocds-5wno2w-CE-20190001546138-118128,22/11/2022,16:37:31,Status Conection ERROR !!
52278,2,ocds-5wno2w-CE-20190001546138-118128,22/11/2022,16:38:11,Status Conection ERROR !!
52318,1,ocds-5wno2w-CE-20190001545897-2519,22/11/2022,16:39:22,Status Conection ERROR !!
52349,1,ocds-5wno2w-CE-20190001546203-385338,22/11/2022,16:40:27,Status Conection ERROR !!
52399,1,ocds-5wno2w-CE-20190001545993-532791,22/11/2022,16:41:36,Status Conection ERROR !!
52449,1,ocds-5wno2w-SIE-SCPM-002-2019-427809,22/11/2022,16:42:46,Status Conection ERROR !!
52499,1,ocds-5wno2w-CE-20190001545726-2449,22/11/2022,16:43:55,Status Conection ERROR !!
52531,1,ocds-5wno2w-CE-20190001545832-557751,22/11/2022,16:44:31,Status Conection ERROR !!
52531,2,ocds-5wno2w-CE-20190001545832-557751,22/11/2022,16:45:11,Status Conection ERROR !!
52574,1,ocds-5wno2w-CE-20190001545608-376683,22/11/2022,16:46:19,Status Conection ERROR !!
52599,1,ocds-5wno2w-CE-20190001546573-44481,22/11/2022,16:47:26,Status Conection ERROR !!
52641,1,ocds-5wno2w-CE-20190001546028-462271,22/11/2022,16:48:04,Status Conection ERROR !!
52641,2,ocds-5wno2w-CE-20190001546028-462271,22/11/2022,16:48:44,Status Conection ERROR !!
52666,1,ocds-5wno2w-CE-20190001545445-365537,22/11/2022,16:49:53,Status Conection ERROR !!
52690,1,ocds-5wno2w-CE-20190001546389-822108,22/11/2022,16:50:28,Status Conection ERROR !!
52690,2,ocds-5wno2w-CE-20190001546389-822108,22/11/2022,16:51:08,Status Conection ERROR !!
52749,1,ocds-5wno2w-MCO-GADPRU-001-2019-115948,22/11/2022,16:52:52,Status Conection ERROR !!
52799,1,ocds-5wno2w-CE-20190001545877-740160,22/11/2022,16:54:00,Status Conection ERROR !!
52849,1,ocds-5wno2w-RE-007-GADMA-2019-2741,22/11/2022,16:55:09,Status Conection ERROR !!
52899,1,ocds-5wno2w-CE-20190001545459-2547,22/11/2022,16:56:21,Status Conection ERROR !!
52939,1,ocds-5wno2w-CE-20190001545477-2519,22/11/2022,16:57:00,Status Conection ERROR !!
52939,2,ocds-5wno2w-CE-20190001545477-2519,22/11/2022,16:57:40,Status Conection ERROR !!
52949,1,ocds-5wno2w-CE-20190001545449-8686,22/11/2022,16:58:42,Status Conection ERROR !!
52990,1,ocds-5wno2w-RE-MSP-003-2019-2455,22/11/2022,16:59:22,Status Conection ERROR !!
52990,2,ocds-5wno2w-RE-MSP-003-2019-2455,22/11/2022,17:00:02,Status Conection ERROR !!
53010,1,ocds-5wno2w-CE-20190001547369-10269,22/11/2022,17:01:06,Status Conection ERROR !!
53023,1,ocds-5wno2w-CE-20190001547639-138120,22/11/2022,17:01:39,Status Conection ERROR !!
53023,2,ocds-5wno2w-CE-20190001547639-138120,22/11/2022,17:02:19,Status Conection ERROR !!
53088,1,ocds-5wno2w-CE-20190001547298-34865,22/11/2022,17:03:35,Status Conection ERROR !!
53088,2,ocds-5wno2w-CE-20190001547298-34865,22/11/2022,17:04:15,Status Conection ERROR !!
53119,1,ocds-5wno2w-CE-20190001547619-138120,22/11/2022,17:05:23,Status Conection ERROR !!
53149,1,ocds-5wno2w-CE-20190001548249-128818,22/11/2022,17:06:30,Status Conection ERROR !!
53199,1,ocds-5wno2w-CE-20190001548272-105641,22/11/2022,17:07:42,Status Conection ERROR !!
53249,1,ocds-5wno2w-CE-20190001547023-110157,22/11/2022,17:08:51,Status Conection ERROR !!
53299,1,ocds-5wno2w-CE-20190001548268-105641,22/11/2022,17:09:59,Status Conection ERROR !!
53349,1,ocds-5wno2w-CE-20190001547935-20684,22/11/2022,17:11:07,Status Conection ERROR !!
53377,1,ocds-5wno2w-CE-20190001547989-444838,22/11/2022,17:11:43,Status Conection ERROR !!
53377,2,ocds-5wno2w-CE-20190001547989-444838,22/11/2022,17:12:23,Status Conection ERROR !!
53418,1,ocds-5wno2w-CE-20190001547066-102915,22/11/2022,17:13:31,Status Conection ERROR !!
53449,1,ocds-5wno2w-CE-20190001546822-167462,22/11/2022,17:14:37,Status Conection ERROR !!
53505,1,ocds-5wno2w-CE-20190001547738-306172,22/11/2022,17:15:48,Status Conection ERROR !!
53549,1,ocds-5wno2w-CE-20190001547265-70546,22/11/2022,17:16:56,Status Conection ERROR !!
53599,1,ocds-5wno2w-CE-20190001546874-232601,22/11/2022,17:18:08,Status Conection ERROR !!
53649,1,ocds-5wno2w-CE-20190001546740-2794,22/11/2022,17:19:18,Status Conection ERROR !!
53699,1,ocds-5wno2w-CE-20190001548237-128818,22/11/2022,17:20:27,Status Conection ERROR !!
53729,1,ocds-5wno2w-SIE-EMASEOEP-05-2019-276265,22/11/2022,17:21:03,Status Conection ERROR !!
53729,2,ocds-5wno2w-SIE-EMASEOEP-05-2019-276265,22/11/2022,17:21:43,Status Conection ERROR !!
53730,1,ocds-5wno2w-CE-20190001548221-569663,22/11/2022,17:22:14,Status Conection ERROR !!
53730,2,ocds-5wno2w-CE-20190001548221-569663,22/11/2022,17:22:54,Status Conection ERROR !!
53765,1,ocds-5wno2w-CE-20190001548220-2477,22/11/2022,17:24:00,Status Conection ERROR !!
53799,1,ocds-5wno2w-CE-20190001548018-10269,22/11/2022,17:25:06,Status Conection ERROR !!
53849,1,ocds-5wno2w-CE-20190001547399-10269,22/11/2022,17:26:14,Status Conection ERROR !!
53899,1,ocds-5wno2w-CE-20190001548029-120092,22/11/2022,17:27:23,Status Conection ERROR !!
53949,1,ocds-5wno2w-CE-20190001548674-2670,22/11/2022,17:28:31,Status Conection ERROR !!
53971,1,ocds-5wno2w-MCO-GADPRSJ-2019-002-108890,22/11/2022,17:29:05,Status Conection ERROR !!
53971,2,ocds-5wno2w-MCO-GADPRSJ-2019-002-108890,22/11/2022,17:29:46,Status Conection ERROR !!
54012,1,ocds-5wno2w-CE-20190001549265-123485,22/11/2022,17:30:54,Status Conection ERROR !!
54049,1,ocds-5wno2w-CE-20190001550003-559458,22/11/2022,17:32:02,Status Conection ERROR !!
54099,1,ocds-5wno2w-CE-20190001548388-385338,22/11/2022,17:33:11,Status Conection ERROR !!
54154,1,ocds-5wno2w-SIE-HGNGC-019-2019-818925,22/11/2022,17:34:20,Status Conection ERROR !!
54199,1,ocds-5wno2w-RSIE-HIDJDRM-09-2019-123069,22/11/2022,17:35:29,Status Conection ERROR !!
54249,1,ocds-5wno2w-RE-CCE-012-2019-11814,22/11/2022,17:36:37,Status Conection ERROR !!
54299,1,ocds-5wno2w-SIE-HIAL-0045-2019-8458,22/11/2022,17:38:46,Status Conection ERROR !!
54299,2,ocds-5wno2w-SIE-HIAL-0045-2019-8458,22/11/2022,17:40:26,Status Conection ERROR !!
54341,1,ocds-5wno2w-CE-20190001549106-54082,22/11/2022,17:41:32,Status Conection ERROR !!
54341,2,ocds-5wno2w-CE-20190001549106-54082,22/11/2022,17:42:12,Status Conection ERROR !!
54385,1,ocds-5wno2w-RE-BANEC-002-2019-722820,22/11/2022,17:43:20,Status Conection ERROR !!
54400,1,ocds-5wno2w-CE-20190001549040-549302,22/11/2022,17:44:22,Status Conection ERROR !!
54449,1,ocds-5wno2w-CE-20190001549416-110599,22/11/2022,17:45:30,Status Conection ERROR !!
54499,1,ocds-5wno2w-CE-20190001548447-535194,22/11/2022,17:46:39,Status Conection ERROR !!
54530,1,ocds-5wno2w-CSPS-EPMGDT-001-19-264472,22/11/2022,17:47:14,Status Conection ERROR !!
54530,2,ocds-5wno2w-CSPS-EPMGDT-001-19-264472,22/11/2022,17:47:54,Status Conection ERROR !!
54549,1,ocds-5wno2w-CE-20190001548648-54082,22/11/2022,17:48:58,Status Conection ERROR !!
54599,1,ocds-5wno2w-CE-20190001549847-535194,22/11/2022,17:51:06,Status Conection ERROR !!
54599,2,ocds-5wno2w-CE-20190001549847-535194,22/11/2022,17:52:46,Status Conection ERROR !!
54652,1,ocds-5wno2w-CE-20190001548922-453316,22/11/2022,17:54:45,Status Conection ERROR !!
54708,1,ocds-5wno2w-CE-20190001549301-485352,22/11/2022,17:55:54,Status Conection ERROR !!
54738,1,ocds-5wno2w-CE-20190001549913-21867,22/11/2022,17:56:29,Status Conection ERROR !!
54738,2,ocds-5wno2w-CE-20190001549913-21867,22/11/2022,17:57:10,Status Conection ERROR !!
54778,1,ocds-5wno2w-SIE-HCAM-2019-065-54651,22/11/2022,17:58:16,Status Conection ERROR !!
54799,1,ocds-5wno2w-CE-20190001548883-535194,22/11/2022,17:59:20,Status Conection ERROR !!
54849,1,ocds-5wno2w-CE-20190001549114-54082,22/11/2022,18:00:28,Status Conection ERROR !!
54899,1,ocds-5wno2w-CE-20190001549488-408452,22/11/2022,18:01:38,Status Conection ERROR !!
54921,1,ocds-5wno2w-CE-20190001548371-535194,22/11/2022,18:02:12,Status Conection ERROR !!
54921,2,ocds-5wno2w-CE-20190001548371-535194,22/11/2022,18:02:52,Status Conection ERROR !!
54965,1,ocds-5wno2w-CE-20190001549716-33182,22/11/2022,18:03:59,Status Conection ERROR !!
54999,1,ocds-5wno2w-CE-20190001549357-138120,22/11/2022,18:05:05,Status Conection ERROR !!
55049,1,ocds-5wno2w-CE-20190001551179-465896,22/11/2022,18:06:14,Status Conection ERROR !!
55108,1,ocds-5wno2w-MCBS-EPMAPS-002-2019-258814,22/11/2022,18:07:24,Status Conection ERROR !!
55149,1,ocds-5wno2w-SIE-HANM-007-2019-59086,22/11/2022,18:08:30,Status Conection ERROR !!
55199,1,ocds-5wno2w-CE-20190001550775-374313,22/11/2022,18:09:38,Status Conection ERROR !!
55238,1,ocds-5wno2w-CE-20190001551331-457036,22/11/2022,18:10:15,Status Conection ERROR !!
55238,2,ocds-5wno2w-CE-20190001551331-457036,22/11/2022,18:10:55,Status Conection ERROR !!
55249,1,ocds-5wno2w-CE-20190001550762-20092,22/11/2022,18:11:57,Status Conection ERROR !!
55305,1,ocds-5wno2w-RE-CIES-001-2019-912639,22/11/2022,18:13:09,Status Conection ERROR !!
55343,1,ocds-5wno2w-CE-20190001551052-76040,22/11/2022,18:13:47,Status Conection ERROR !!
55343,2,ocds-5wno2w-CE-20190001551052-76040,22/11/2022,18:14:27,Status Conection ERROR !!
55370,1,ocds-5wno2w-SIE-CE-CC-014-2019-77933,22/11/2022,18:15:32,Status Conection ERROR !!
55399,1,ocds-5wno2w-CE-20190001550822-489434,22/11/2022,18:16:37,Status Conection ERROR !!
55449,1,ocds-5wno2w-CE-20190001551630-356596,22/11/2022,18:17:46,Status Conection ERROR !!
55499,1,ocds-5wno2w-CE-20190001551492-926666,22/11/2022,18:18:57,Status Conection ERROR !!
55545,1,ocds-5wno2w-CE-20190001551844-20823,22/11/2022,18:19:35,Status Conection ERROR !!
55545,2,ocds-5wno2w-CE-20190001551844-20823,22/11/2022,18:20:15,Status Conection ERROR !!
55553,1,ocds-5wno2w-RE-10D01-2019-007-14094,22/11/2022,18:21:16,Status Conection ERROR !!
55598,1,ocds-5wno2w-CE-20190001550320-545232,22/11/2022,18:21:54,Status Conection ERROR !!
55598,2,ocds-5wno2w-CE-20190001550320-545232,22/11/2022,18:22:34,Status Conection ERROR !!
55623,1,ocds-5wno2w-CE-20190001550414-569663,22/11/2022,18:23:38,Status Conection ERROR !!
55649,1,ocds-5wno2w-CE-20190001551776-462858,22/11/2022,18:24:43,Status Conection ERROR !!
55699,1,ocds-5wno2w-CE-20190001550466-240714,22/11/2022,18:25:51,Status Conection ERROR !!
55749,1,ocds-5wno2w-SIE-HCAM-2019-061-54651,22/11/2022,18:27:00,Status Conection ERROR !!
55780,1,ocds-5wno2w-CE-20190001551644-485352,22/11/2022,18:27:35,Status Conection ERROR !!
55780,2,ocds-5wno2w-CE-20190001551644-485352,22/11/2022,18:28:15,Status Conection ERROR !!
55822,1,ocds-5wno2w-CE-20190001550445-240714,22/11/2022,18:29:22,Status Conection ERROR !!
55849,1,ocds-5wno2w-RE-GADMSR-003-2019-38391,22/11/2022,18:30:27,Status Conection ERROR !!
55899,1,ocds-5wno2w-CE-20190001550290-33182,22/11/2022,18:31:36,Status Conection ERROR !!
55953,1,ocds-5wno2w-CE-20190001551465-926666,22/11/2022,18:32:46,Status Conection ERROR !!
55999,1,ocds-5wno2w-CE-20190001552133-118220,22/11/2022,18:33:54,Status Conection ERROR !!
56049,1,ocds-5wno2w-CE-20190001552939-519702,22/11/2022,18:35:02,Status Conection ERROR !!
56083,1,ocds-5wno2w-CE-20190001552940-519702,22/11/2022,18:35:38,Status Conection ERROR !!
56083,2,ocds-5wno2w-CE-20190001552940-519702,22/11/2022,18:36:18,Status Conection ERROR !!
56099,1,ocds-5wno2w-CE-20190001552420-10996,22/11/2022,18:37:21,Status Conection ERROR !!
56153,1,ocds-5wno2w-CE-20190001552322-24084,22/11/2022,18:38:31,Status Conection ERROR !!
56199,1,ocds-5wno2w-CE-20190001551876-2670,22/11/2022,18:39:39,Status Conection ERROR !!
56249,1,ocds-5wno2w-SIE-HSLO-2019-MA-14-2580,22/11/2022,18:40:48,Status Conection ERROR !!
56299,1,ocds-5wno2w-CE-20190001551954-70634,22/11/2022,18:41:56,Status Conection ERROR !!
56349,1,ocds-5wno2w-CE-20190001552805-185868,22/11/2022,18:43:06,Status Conection ERROR !!
56399,1,ocds-5wno2w-CE-20190001552584-20561,22/11/2022,18:44:14,Status Conection ERROR !!
56425,1,ocds-5wno2w-CE-20190001551973-13128,22/11/2022,18:44:49,Status Conection ERROR !!
56425,2,ocds-5wno2w-CE-20190001551973-13128,22/11/2022,18:45:29,Status Conection ERROR !!
56468,1,ocds-5wno2w-CE-20190001552071-813131,22/11/2022,18:46:37,Status Conection ERROR !!
56499,1,ocds-5wno2w-CE-20190001552750-413592,22/11/2022,18:47:42,Status Conection ERROR !!
56549,1,ocds-5wno2w-CE-20190001552906-519702,22/11/2022,18:48:50,Status Conection ERROR !!
56603,1,ocds-5wno2w-CE-20190001552972-315140,22/11/2022,18:49:59,Status Conection ERROR !!
56649,1,ocds-5wno2w-CE-20190001552604-534123,22/11/2022,18:51:07,Status Conection ERROR !!
56699,1,ocds-5wno2w-CE-20190001552197-543593,22/11/2022,18:52:16,Status Conection ERROR !!
56733,1,ocds-5wno2w-CE-20190001552769-102458,22/11/2022,18:52:52,Status Conection ERROR !!
56733,2,ocds-5wno2w-CE-20190001552769-102458,22/11/2022,18:53:32,Status Conection ERROR !!
56749,1,ocds-5wno2w-CE-20190001552665-152803,22/11/2022,18:54:35,Status Conection ERROR !!
56803,1,ocds-5wno2w-CE-20190001553207-827527,22/11/2022,18:55:44,Status Conection ERROR !!
56849,1,ocds-5wno2w-SIE-EEASA-043-2019-3233,22/11/2022,18:56:51,Status Conection ERROR !!
56899,1,ocds-5wno2w-RE-CBA-2019-002-84942,22/11/2022,18:58:00,Status Conection ERROR !!
56949,1,ocds-5wno2w-SIE-19D04PYE-04-2019-537692,22/11/2022,18:59:08,Status Conection ERROR !!
56999,1,ocds-5wno2w-CE-20190001554453-541871,22/11/2022,19:00:17,Status Conection ERROR !!
57047,1,ocds-5wno2w-CE-20190001554042-36634,22/11/2022,19:00:56,Status Conection ERROR !!
57047,2,ocds-5wno2w-CE-20190001554042-36634,22/11/2022,19:01:37,Status Conection ERROR !!
57049,1,ocds-5wno2w-SIE-CPEC-004-2019-3264,22/11/2022,19:02:37,Status Conection ERROR !!
57087,1,ocds-5wno2w-CE-20190001553863-512934,22/11/2022,19:03:14,Status Conection ERROR !!
57087,2,ocds-5wno2w-CE-20190001553863-512934,22/11/2022,19:03:54,Status Conection ERROR !!
57126,1,ocds-5wno2w-CE-20190001553705-108317,22/11/2022,19:05:00,Status Conection ERROR !!
57149,1,ocds-5wno2w-CE-20190001554395-714300,22/11/2022,19:06:04,Status Conection ERROR !!
57199,1,ocds-5wno2w-CE-20190001553877-82169,22/11/2022,19:07:12,Status Conection ERROR !!
57256,1,ocds-5wno2w-CE-20190001553400-31732,22/11/2022,19:08:22,Status Conection ERROR !!
57284,1,ocds-5wno2w-CE-20190001554216-102227,22/11/2022,19:08:57,Status Conection ERROR !!
57284,2,ocds-5wno2w-CE-20190001554216-102227,22/11/2022,19:09:37,Status Conection ERROR !!
57326,1,ocds-5wno2w-CE-20190001553524-34880,22/11/2022,19:10:44,Status Conection ERROR !!
57349,1,ocds-5wno2w-CE-20190001553477-84278,22/11/2022,19:11:48,Status Conection ERROR !!
57399,1,ocds-5wno2w-CE-20190001553341-813053,22/11/2022,19:12:57,Status Conection ERROR !!
57456,1,ocds-5wno2w-CE-20190001553926-89973,22/11/2022,19:14:07,Status Conection ERROR !!
57479,1,ocds-5wno2w-CE-20190001554683-33554,22/11/2022,19:14:41,Status Conection ERROR !!
57479,2,ocds-5wno2w-CE-20190001554683-33554,22/11/2022,19:15:21,Status Conection ERROR !!
57522,1,ocds-5wno2w-CE-20190001554593-748894,22/11/2022,19:16:29,Status Conection ERROR !!
57549,1,ocds-5wno2w-CE-20190001555642-2810,22/11/2022,19:17:34,Status Conection ERROR !!
57599,1,ocds-5wno2w-CE-20190001556392-40764,22/11/2022,19:18:42,Status Conection ERROR !!
57656,1,ocds-5wno2w-CE-20190001555507-449668,22/11/2022,19:19:51,Status Conection ERROR !!
57699,1,ocds-5wno2w-CE-20190001556036-21627,22/11/2022,19:20:58,Status Conection ERROR !!
57749,1,ocds-5wno2w-CE-20190001555402-14094,22/11/2022,19:22:07,Status Conection ERROR !!
57786,1,ocds-5wno2w-CE-20190001555134-24327,22/11/2022,19:22:44,Status Conection ERROR !!
57786,2,ocds-5wno2w-CE-20190001555134-24327,22/11/2022,19:23:24,Status Conection ERROR !!
57799,1,ocds-5wno2w-CE-20190001555810-79189,22/11/2022,19:24:26,Status Conection ERROR !!
57856,1,ocds-5wno2w-SIE-DD07D01-2019-07-577465,22/11/2022,19:25:36,Status Conection ERROR !!
57899,1,ocds-5wno2w-CE-20190001555744-34880,22/11/2022,19:26:43,Status Conection ERROR !!
57949,1,ocds-5wno2w-CE-20190001555035-40764,22/11/2022,19:27:52,Status Conection ERROR !!
57999,1,ocds-5wno2w-CE-20190001555948-95605,22/11/2022,19:29:06,Status Conection ERROR !!
58049,1,ocds-5wno2w-CE-20190001555921-2863,22/11/2022,19:30:14,Status Conection ERROR !!
58104,1,ocds-5wno2w-CE-20190001555694-874072,22/11/2022,19:31:24,Status Conection ERROR !!
58149,1,ocds-5wno2w-CE-20190001556140-126905,22/11/2022,19:32:32,Status Conection ERROR !!
58199,1,ocds-5wno2w-CE-20190001556362-40764,22/11/2022,19:33:40,Status Conection ERROR !!
58234,1,ocds-5wno2w-CE-20190001555020-2693,22/11/2022,19:34:19,Status Conection ERROR !!
58234,2,ocds-5wno2w-CE-20190001555020-2693,22/11/2022,19:34:59,Status Conection ERROR !!
58244,1,ocds-5wno2w-SIE-HCAM-2019-089-54651,22/11/2022,19:35:34,Status Conection ERROR !!
58244,2,ocds-5wno2w-SIE-HCAM-2019-089-54651,22/11/2022,19:36:14,Status Conection ERROR !!
58254,1,ocds-5wno2w-CE-20190001556385-40764,22/11/2022,19:37:17,Status Conection ERROR !!
58297,1,ocds-5wno2w-CE-20190001555629-20836,22/11/2022,19:38:01,Status Conection ERROR !!
58297,2,ocds-5wno2w-CE-20190001555629-20836,22/11/2022,19:38:41,Status Conection ERROR !!
58321,1,ocds-5wno2w-CE-20190001556197-534506,22/11/2022,19:39:57,Status Conection ERROR !!
58349,1,ocds-5wno2w-CE-20190001556061-32109,22/11/2022,19:41:02,Status Conection ERROR !!
58399,1,ocds-5wno2w-CE-20190001555485-84278,22/11/2022,19:42:13,Status Conection ERROR !!
58454,1,ocds-5wno2w-CE-20190001554547-30573,22/11/2022,19:43:35,Status Conection ERROR !!
58499,1,ocds-5wno2w-CE-20190001555298-106745,22/11/2022,19:44:43,Status Conection ERROR !!
58549,1,ocds-5wno2w-CE-20190001554627-748894,22/11/2022,19:45:51,Status Conection ERROR !!
58599,1,ocds-5wno2w-CE-20190001555088-315805,22/11/2022,19:47:02,Status Conection ERROR !!
58649,1,ocds-5wno2w-MCSNN-GADMSD-02-2019-19455,22/11/2022,19:48:10,Status Conection ERROR !!
58704,1,ocds-5wno2w-CE-20190001556364-40764,22/11/2022,19:49:20,Status Conection ERROR !!
58731,1,ocds-5wno2w-CE-20190001555316-106745,22/11/2022,19:49:56,Status Conection ERROR !!
58731,2,ocds-5wno2w-CE-20190001555316-106745,22/11/2022,19:50:36,Status Conection ERROR !!
58770,1,ocds-5wno2w-CE-20190001556384-40764,22/11/2022,19:51:45,Status Conection ERROR !!
58799,1,ocds-5wno2w-CE-20190001555734-109752,22/11/2022,19:52:50,Status Conection ERROR !!
58849,1,ocds-5wno2w-CE-20190001557938-17504,22/11/2022,19:53:59,Status Conection ERROR !!
58904,1,ocds-5wno2w-CE-20190001557011-79189,22/11/2022,19:55:08,Status Conection ERROR !!
58949,1,ocds-5wno2w-CE-20190001557864-74622,22/11/2022,19:56:16,Status Conection ERROR !!
58999,1,ocds-5wno2w-RE-ML-MM-002-2019-2423,22/11/2022,19:57:24,Status Conection ERROR !!
59034,1,ocds-5wno2w-CE-20190001557310-124342,22/11/2022,19:58:00,Status Conection ERROR !!
59034,2,ocds-5wno2w-CE-20190001557310-124342,22/11/2022,19:58:40,Status Conection ERROR !!
59049,1,ocds-5wno2w-CE-20190001557518-17504,22/11/2022,19:59:44,Status Conection ERROR !!
59102,1,ocds-5wno2w-CE-20190001558449-448354,22/11/2022,20:00:58,Status Conection ERROR !!
59145,1,ocds-5wno2w-CE-20190001557229-19623,22/11/2022,20:01:36,Status Conection ERROR !!
59145,2,ocds-5wno2w-CE-20190001557229-19623,22/11/2022,20:02:16,Status Conection ERROR !!
59174,1,ocds-5wno2w-CE-20190001557871-74622,22/11/2022,20:03:21,Status Conection ERROR !!
59199,1,ocds-5wno2w-CE-20190001557676-895847,22/11/2022,20:04:30,Status Conection ERROR !!
59249,1,ocds-5wno2w-CE-20190001556752-3217,22/11/2022,20:05:45,Status Conection ERROR !!
59303,1,ocds-5wno2w-CE-20190001557018-79189,22/11/2022,20:06:57,Status Conection ERROR !!
59349,1,ocds-5wno2w-CE-20190001558290-748566,22/11/2022,20:08:05,Status Conection ERROR !!
59399,1,ocds-5wno2w-CE-20190001558297-748566,22/11/2022,20:09:20,Status Conection ERROR !!
59449,1,ocds-5wno2w-CE-20190001557385-2693,22/11/2022,20:10:38,Status Conection ERROR !!
59498,1,ocds-5wno2w-SIE-FA-COAD-10-2019-66858,22/11/2022,20:11:32,Status Conection ERROR !!
59498,2,ocds-5wno2w-SIE-FA-COAD-10-2019-66858,22/11/2022,20:12:13,Status Conection ERROR !!
59532,1,ocds-5wno2w-CE-20190001557740-534821,22/11/2022,20:13:25,Status Conection ERROR !!
59554,1,ocds-5wno2w-CE-20190001557111-105667,22/11/2022,20:14:30,Status Conection ERROR !!
59599,1,ocds-5wno2w-CE-20190001557047-534821,22/11/2022,20:15:37,Status Conection ERROR !!
59649,1,ocds-5wno2w-CE-20190001557649-103962,22/11/2022,20:16:46,Status Conection ERROR !!
